令和7年1月1日住民基本台帳人口・世帯数、令和6年（1月1日から同年12月31日まで）人口動態（市区町村別）（外国人住民）,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,令和7年,令和7年,令和7年,令和7年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年
,,,2025年,2025年,2025年,2025年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年
,,,人口,人口,人口,世帯数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
,,,男,女,計,世帯数,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（国籍喪失）,その他（その他）,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（帰化等）,その他（その他）,その他（計）,計（Ｂ）,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,人,人,人,世帯,人,人,人,人,人,人,人,人,人,人,人,人,人,人,人,人,人,％,人,％,人,％
-,合計,-,1864214 ,1813240 ,3677463 ,2332294 ,605817 ,661809 ,1267626 ,22738 ,140 ,10076 ,10216 ,1300580 ,609008 ,225218 ,834226 ,9073 ,8996 ,94196 ,103192 ,946491 ,354089 ,10.65 ,13665 ,0.41 ,340424 ,10.24 
010006,北海道,-,32582 ,33039 ,65621 ,53238 ,12603 ,22089 ,34692 ,203 ,6 ,237 ,243 ,35138 ,12708 ,9019 ,21727 ,96 ,74 ,2503 ,2577 ,24400 ,10738 ,19.57 ,107 ,0.19 ,10631 ,19.37 
011002,北海道,札幌市,10744 ,9921 ,20665 ,14579 ,3610 ,5068 ,8678 ,90 ,3 ,33 ,36 ,8804 ,3568 ,1658 ,5226 ,47 ,38 ,695 ,733 ,6006 ,2798 ,15.66 ,43 ,0.24 ,2755 ,15.42 
011011,北海道,札幌市中央区,2067 ,1851 ,3918 ,2548 ,647 ,925 ,1572 ,18 ,2 ,9 ,11 ,1601 ,751 ,256 ,1007 ,7 ,12 ,138 ,150 ,1164 ,437 ,12.55 ,11 ,0.32 ,426 ,12.24 
011029,北海道,札幌市北区,2185 ,1864 ,4049 ,3208 ,556 ,1384 ,1940 ,22 ,0 ,7 ,7 ,1969 ,789 ,619 ,1408 ,10 ,1 ,182 ,183 ,1601 ,368 ,10.00 ,12 ,0.33 ,356 ,9.67 
011037,北海道,札幌市東区,1365 ,1035 ,2400 ,1583 ,530 ,411 ,941 ,13 ,1 ,10 ,11 ,965 ,418 ,114 ,532 ,4 ,5 ,111 ,116 ,652 ,313 ,15.00 ,9 ,0.43 ,304 ,14.57 
011045,北海道,札幌市白石区,1274 ,1009 ,2283 ,1816 ,537 ,433 ,970 ,8 ,0 ,2 ,2 ,980 ,300 ,134 ,434 ,5 ,0 ,62 ,62 ,501 ,479 ,26.55 ,3 ,0.17 ,476 ,26.39 
011053,北海道,札幌市豊平区,1142 ,1228 ,2370 ,1662 ,423 ,540 ,963 ,10 ,0 ,2 ,2 ,975 ,393 ,182 ,575 ,1 ,2 ,60 ,62 ,638 ,337 ,16.58 ,9 ,0.44 ,328 ,16.13 
011061,北海道,札幌市南区,583 ,673 ,1256 ,817 ,208 ,445 ,653 ,6 ,0 ,1 ,1 ,660 ,347 ,60 ,407 ,3 ,10 ,22 ,32 ,442 ,218 ,21.00 ,3 ,0.29 ,215 ,20.71 
011070,北海道,札幌市西区,737 ,805 ,1542 ,1037 ,237 ,275 ,512 ,4 ,0 ,2 ,2 ,518 ,178 ,84 ,262 ,5 ,7 ,22 ,29 ,296 ,222 ,16.82 ,-1 ,-0.08 ,223 ,16.89 
011088,北海道,札幌市厚別区,464 ,610 ,1074 ,707 ,163 ,241 ,404 ,1 ,0 ,0 ,0 ,405 ,142 ,93 ,235 ,5 ,1 ,59 ,60 ,300 ,105 ,10.84 ,-4 ,-0.41 ,109 ,11.25 
011096,北海道,札幌市手稲区,463 ,456 ,919 ,659 ,170 ,284 ,454 ,4 ,0 ,0 ,0 ,458 ,140 ,58 ,198 ,4 ,0 ,13 ,13 ,215 ,243 ,35.95 ,0 ,0.00 ,243 ,35.95 
011100,北海道,札幌市清田区,464 ,390 ,854 ,542 ,139 ,130 ,269 ,4 ,0 ,0 ,0 ,273 ,110 ,58 ,168 ,3 ,0 ,26 ,26 ,197 ,76 ,9.77 ,1 ,0.13 ,75 ,9.64 
012025,北海道,函館市,835 ,1074 ,1909 ,1558 ,297 ,446 ,743 ,3 ,0 ,11 ,11 ,757 ,280 ,150 ,430 ,3 ,2 ,34 ,36 ,469 ,288 ,17.77 ,0 ,0.00 ,288 ,17.77 
012033,北海道,小樽市,530 ,559 ,1089 ,754 ,190 ,313 ,503 ,7 ,0 ,1 ,1 ,511 ,181 ,77 ,258 ,1 ,0 ,37 ,37 ,296 ,215 ,24.60 ,6 ,0.69 ,209 ,23.91 
012041,北海道,旭川市,1103 ,811 ,1914 ,1485 ,370 ,418 ,788 ,5 ,0 ,5 ,5 ,798 ,282 ,124 ,406 ,9 ,4 ,41 ,45 ,460 ,338 ,21.45 ,-4 ,-0.25 ,342 ,21.70 
012050,北海道,室蘭市,313 ,268 ,581 ,478 ,86 ,181 ,267 ,1 ,0 ,1 ,1 ,269 ,69 ,56 ,125 ,2 ,1 ,8 ,9 ,136 ,133 ,29.69 ,-1 ,-0.22 ,134 ,29.91 
012068,北海道,釧路市,442 ,893 ,1335 ,1119 ,243 ,551 ,794 ,6 ,0 ,1 ,1 ,801 ,378 ,177 ,555 ,2 ,0 ,23 ,23 ,580 ,221 ,19.84 ,4 ,0.36 ,217 ,19.48 
012076,北海道,帯広市,867 ,663 ,1530 ,1252 ,318 ,471 ,789 ,13 ,0 ,5 ,5 ,807 ,307 ,199 ,506 ,4 ,0 ,41 ,41 ,551 ,256 ,20.09 ,9 ,0.71 ,247 ,19.39 
012084,北海道,北見市,393 ,439 ,832 ,681 ,319 ,212 ,531 ,0 ,0 ,3 ,3 ,534 ,243 ,75 ,318 ,1 ,2 ,32 ,34 ,353 ,181 ,27.80 ,-1 ,-0.15 ,182 ,27.96 
012092,北海道,夕張市,10 ,12 ,22 ,21 ,18 ,59 ,77 ,0 ,0 ,0 ,0 ,77 ,33 ,35 ,68 ,0 ,3 ,2 ,5 ,73 ,4 ,22.22 ,0 ,0.00 ,4 ,22.22 
012106,北海道,岩見沢市,181 ,180 ,361 ,279 ,81 ,53 ,134 ,2 ,0 ,0 ,0 ,136 ,54 ,26 ,80 ,0 ,0 ,11 ,11 ,91 ,45 ,14.24 ,2 ,0.63 ,43 ,13.61 
012114,北海道,網走市,195 ,348 ,543 ,503 ,85 ,153 ,238 ,0 ,0 ,4 ,4 ,242 ,51 ,59 ,110 ,0 ,0 ,8 ,8 ,118 ,124 ,29.59 ,0 ,0.00 ,124 ,29.59 
012122,北海道,留萌市,92 ,126 ,218 ,200 ,46 ,29 ,75 ,0 ,0 ,1 ,1 ,76 ,19 ,22 ,41 ,0 ,1 ,0 ,1 ,42 ,34 ,18.48 ,0 ,0.00 ,34 ,18.48 
012131,北海道,苫小牧市,1106 ,534 ,1640 ,1364 ,316 ,371 ,687 ,2 ,0 ,3 ,3 ,692 ,231 ,150 ,381 ,3 ,1 ,46 ,47 ,431 ,261 ,18.93 ,-1 ,-0.07 ,262 ,19.00 
012149,北海道,稚内市,265 ,459 ,724 ,667 ,53 ,258 ,311 ,1 ,0 ,0 ,0 ,312 ,70 ,67 ,137 ,1 ,0 ,4 ,4 ,142 ,170 ,30.69 ,0 ,0.00 ,170 ,30.69 
012157,北海道,美唄市,56 ,60 ,116 ,78 ,22 ,19 ,41 ,0 ,0 ,0 ,0 ,41 ,12 ,6 ,18 ,1 ,0 ,3 ,3 ,22 ,19 ,19.59 ,-1 ,-1.03 ,20 ,20.62 
012165,北海道,芦別市,26 ,22 ,48 ,42 ,12 ,12 ,24 ,0 ,0 ,0 ,0 ,24 ,10 ,5 ,15 ,0 ,0 ,2 ,2 ,17 ,7 ,17.07 ,0 ,0.00 ,7 ,17.07 
012173,北海道,江別市,640 ,455 ,1095 ,747 ,183 ,183 ,366 ,9 ,0 ,1 ,1 ,376 ,115 ,90 ,205 ,1 ,2 ,23 ,25 ,231 ,145 ,15.26 ,8 ,0.84 ,137 ,14.42 
012181,北海道,赤平市,62 ,93 ,155 ,148 ,44 ,23 ,67 ,0 ,0 ,0 ,0 ,67 ,4 ,11 ,15 ,0 ,0 ,0 ,0 ,15 ,52 ,50.49 ,0 ,0.00 ,52 ,50.49 
012190,北海道,紋別市,189 ,544 ,733 ,689 ,69 ,385 ,454 ,0 ,0 ,2 ,2 ,456 ,169 ,162 ,331 ,1 ,0 ,18 ,18 ,350 ,106 ,16.91 ,-1 ,-0.16 ,107 ,17.07 
012203,北海道,士別市,102 ,58 ,160 ,122 ,35 ,135 ,170 ,1 ,0 ,0 ,0 ,171 ,132 ,21 ,153 ,0 ,0 ,8 ,8 ,161 ,10 ,6.67 ,1 ,0.67 ,9 ,6.00 
012211,北海道,名寄市,58 ,60 ,118 ,89 ,54 ,47 ,101 ,1 ,1 ,0 ,1 ,103 ,64 ,16 ,80 ,0 ,1 ,0 ,1 ,81 ,22 ,22.92 ,1 ,1.04 ,21 ,21.88 
012220,北海道,三笠市,34 ,10 ,44 ,38 ,11 ,5 ,16 ,0 ,0 ,1 ,1 ,17 ,8 ,4 ,12 ,0 ,0 ,1 ,1 ,13 ,4 ,10.00 ,0 ,0.00 ,4 ,10.00 
012238,北海道,根室市,184 ,533 ,717 ,685 ,110 ,229 ,339 ,1 ,0 ,2 ,2 ,342 ,90 ,86 ,176 ,0 ,0 ,11 ,11 ,187 ,155 ,27.58 ,1 ,0.18 ,154 ,27.40 
012246,北海道,千歳市,702 ,622 ,1324 ,995 ,283 ,360 ,643 ,10 ,0 ,2 ,2 ,655 ,301 ,111 ,412 ,1 ,0 ,12 ,12 ,425 ,230 ,21.02 ,9 ,0.82 ,221 ,20.20 
012254,北海道,滝川市,79 ,63 ,142 ,111 ,21 ,33 ,54 ,0 ,0 ,0 ,0 ,54 ,20 ,9 ,29 ,0 ,0 ,0 ,0 ,29 ,25 ,21.37 ,0 ,0.00 ,25 ,21.37 
012262,北海道,砂川市,36 ,24 ,60 ,54 ,13 ,13 ,26 ,0 ,0 ,0 ,0 ,26 ,8 ,4 ,12 ,1 ,0 ,0 ,0 ,13 ,13 ,27.66 ,-1 ,-2.13 ,14 ,29.79 
012271,北海道,歌志内市,6 ,11 ,17 ,16 ,0 ,13 ,13 ,0 ,0 ,0 ,0 ,13 ,12 ,3 ,15 ,0 ,0 ,0 ,0 ,15 ,-2 ,-10.53 ,0 ,0.00 ,-2 ,-10.53 
012289,北海道,深川市,66 ,97 ,163 ,122 ,36 ,68 ,104 ,0 ,0 ,0 ,0 ,104 ,41 ,12 ,53 ,1 ,2 ,0 ,2 ,56 ,48 ,41.74 ,-1 ,-0.87 ,49 ,42.61 
012297,北海道,富良野市,278 ,349 ,627 ,546 ,143 ,382 ,525 ,2 ,0 ,4 ,4 ,531 ,198 ,186 ,384 ,0 ,0 ,15 ,15 ,399 ,132 ,26.67 ,2 ,0.40 ,130 ,26.26 
012301,北海道,登別市,198 ,238 ,436 ,358 ,72 ,154 ,226 ,1 ,0 ,0 ,0 ,227 ,54 ,48 ,102 ,1 ,1 ,4 ,5 ,108 ,119 ,37.54 ,0 ,0.00 ,119 ,37.54 
012319,北海道,恵庭市,543 ,555 ,1098 ,938 ,205 ,406 ,611 ,2 ,0 ,6 ,6 ,619 ,198 ,76 ,274 ,1 ,0 ,27 ,27 ,302 ,317 ,40.59 ,1 ,0.13 ,316 ,40.46 
012335,北海道,伊達市,98 ,265 ,363 ,319 ,108 ,109 ,217 ,0 ,0 ,6 ,6 ,223 ,97 ,55 ,152 ,0 ,0 ,8 ,8 ,160 ,63 ,21.00 ,0 ,0.00 ,63 ,21.00 
012343,北海道,北広島市,266 ,263 ,529 ,400 ,110 ,123 ,233 ,2 ,0 ,0 ,0 ,235 ,78 ,46 ,124 ,1 ,2 ,4 ,6 ,131 ,104 ,24.47 ,1 ,0.24 ,103 ,24.24 
012351,北海道,石狩市,390 ,505 ,895 ,799 ,197 ,159 ,356 ,2 ,0 ,0 ,0 ,358 ,90 ,86 ,176 ,0 ,0 ,8 ,8 ,184 ,174 ,24.13 ,2 ,0.28 ,172 ,23.86 
012360,北海道,北斗市,75 ,296 ,371 ,334 ,73 ,106 ,179 ,2 ,0 ,0 ,0 ,181 ,79 ,19 ,98 ,0 ,0 ,16 ,16 ,114 ,67 ,22.04 ,2 ,0.66 ,65 ,21.38 
013030,北海道,石狩郡当別町,118 ,121 ,239 ,154 ,37 ,40 ,77 ,4 ,0 ,4 ,4 ,85 ,29 ,17 ,46 ,1 ,0 ,5 ,5 ,52 ,33 ,16.02 ,3 ,1.46 ,30 ,14.56 
013048,北海道,石狩郡新篠津村,13 ,0 ,13 ,13 ,1 ,8 ,9 ,0 ,0 ,0 ,0 ,9 ,3 ,5 ,8 ,0 ,0 ,0 ,0 ,8 ,1 ,8.33 ,0 ,0.00 ,1 ,8.33 
013315,北海道,松前郡松前町,12 ,38 ,50 ,41 ,5 ,7 ,12 ,0 ,2 ,0 ,2 ,14 ,3 ,3 ,6 ,0 ,1 ,0 ,1 ,7 ,7 ,16.28 ,0 ,0.00 ,7 ,16.28 
013323,北海道,松前郡福島町,10 ,24 ,34 ,30 ,5 ,6 ,11 ,0 ,0 ,0 ,0 ,11 ,6 ,2 ,8 ,0 ,0 ,0 ,0 ,8 ,3 ,9.68 ,0 ,0.00 ,3 ,9.68 
013331,北海道,上磯郡知内町,12 ,52 ,64 ,64 ,46 ,0 ,46 ,0 ,0 ,0 ,0 ,46 ,18 ,15 ,33 ,0 ,0 ,8 ,8 ,41 ,5 ,8.47 ,0 ,0.00 ,5 ,8.47 
013340,北海道,上磯郡木古内町,5 ,17 ,22 ,21 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,5 ,4 ,2 ,6 ,0 ,0 ,0 ,0 ,6 ,-1 ,-4.35 ,0 ,0.00 ,-1 ,-4.35 
013374,北海道,亀田郡七飯町,56 ,136 ,192 ,167 ,80 ,63 ,143 ,0 ,0 ,1 ,1 ,144 ,58 ,50 ,108 ,0 ,0 ,7 ,7 ,115 ,29 ,17.79 ,0 ,0.00 ,29 ,17.79 
013439,北海道,茅部郡鹿部町,50 ,127 ,177 ,170 ,27 ,48 ,75 ,0 ,0 ,0 ,0 ,75 ,6 ,41 ,47 ,0 ,0 ,3 ,3 ,50 ,25 ,16.45 ,0 ,0.00 ,25 ,16.45 
013455,北海道,茅部郡森町,147 ,473 ,620 ,605 ,83 ,240 ,323 ,0 ,0 ,2 ,2 ,325 ,71 ,123 ,194 ,0 ,0 ,12 ,12 ,206 ,119 ,23.75 ,0 ,0.00 ,119 ,23.75 
013463,北海道,二海郡八雲町,269 ,187 ,456 ,423 ,99 ,154 ,253 ,1 ,0 ,2 ,2 ,256 ,89 ,132 ,221 ,0 ,0 ,19 ,19 ,240 ,16 ,3.64 ,1 ,0.23 ,15 ,3.41 
013471,北海道,山越郡長万部町,133 ,147 ,280 ,275 ,54 ,117 ,171 ,0 ,0 ,0 ,0 ,171 ,19 ,79 ,98 ,0 ,13 ,0 ,13 ,111 ,60 ,27.27 ,0 ,0.00 ,60 ,27.27 
013617,北海道,檜山郡江差町,20 ,15 ,35 ,28 ,10 ,8 ,18 ,0 ,0 ,0 ,0 ,18 ,10 ,5 ,15 ,0 ,0 ,3 ,3 ,18 ,0 ,0.00 ,0 ,0.00 ,0 ,0.00 
013625,北海道,檜山郡上ノ国町,20 ,27 ,47 ,45 ,15 ,6 ,21 ,0 ,0 ,0 ,0 ,21 ,4 ,5 ,9 ,0 ,0 ,1 ,1 ,10 ,11 ,30.56 ,0 ,0.00 ,11 ,30.56 
013633,北海道,檜山郡厚沢部町,13 ,28 ,41 ,30 ,16 ,7 ,23 ,0 ,0 ,0 ,0 ,23 ,19 ,3 ,22 ,0 ,0 ,0 ,0 ,22 ,1 ,2.50 ,0 ,0.00 ,1 ,2.50 
013641,北海道,爾志郡乙部町,3 ,30 ,33 ,32 ,5 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,3 ,2 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0.00 ,0 ,0.00 ,0 ,0.00 
013676,北海道,奥尻郡奥尻町,1 ,6 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,1 ,4 ,0 ,0 ,0 ,0 ,4 ,-4 ,-36.36 ,0 ,0.00 ,-4 ,-36.36 
013706,北海道,瀬棚郡今金町,6 ,5 ,11 ,10 ,3 ,6 ,9 ,0 ,0 ,0 ,0 ,9 ,2 ,1 ,3 ,0 ,0 ,0 ,0 ,3 ,6 ,120.00 ,0 ,0.00 ,6 ,120.00 
013714,北海道,久遠郡せたな町,27 ,58 ,85 ,76 ,18 ,23 ,41 ,0 ,0 ,0 ,0 ,41 ,16 ,2 ,18 ,0 ,0 ,0 ,0 ,18 ,23 ,37.10 ,0 ,0.00 ,23 ,37.10 
013919,北海道,島牧郡島牧村,1 ,1 ,2 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0.00 ,0 ,0.00 ,0 ,0.00 
013927,北海道,寿都郡寿都町,19 ,69 ,88 ,85 ,0 ,23 ,23 ,0 ,0 ,0 ,0 ,23 ,1 ,3 ,4 ,0 ,0 ,6 ,6 ,10 ,13 ,17.33 ,0 ,0.00 ,13 ,17.33 
013935,北海道,寿都郡黒松内町,13 ,27 ,40 ,37 ,4 ,11 ,15 ,0 ,0 ,0 ,0 ,15 ,7 ,3 ,10 ,0 ,0 ,2 ,2 ,12 ,3 ,8.11 ,0 ,0.00 ,3 ,8.11 
013943,北海道,磯谷郡蘭越町,132 ,96 ,228 ,187 ,105 ,77 ,182 ,0 ,0 ,0 ,0 ,182 ,45 ,21 ,66 ,0 ,0 ,17 ,17 ,83 ,99 ,76.74 ,0 ,0.00 ,99 ,76.74 
013951,北海道,虻田郡ニセコ町,619 ,434 ,1053 ,866 ,117 ,694 ,811 ,0 ,0 ,13 ,13 ,824 ,189 ,338 ,527 ,0 ,0 ,167 ,167 ,694 ,130 ,14.08 ,0 ,0.00 ,130 ,14.08 
013960,北海道,虻田郡真狩村,72 ,15 ,87 ,65 ,38 ,72 ,110 ,1 ,0 ,1 ,1 ,112 ,51 ,33 ,84 ,0 ,0 ,1 ,1 ,85 ,27 ,45.00 ,1 ,1.67 ,26 ,43.33 
013978,北海道,虻田郡留寿都村,211 ,188 ,399 ,373 ,58 ,212 ,270 ,0 ,0 ,0 ,0 ,270 ,107 ,80 ,187 ,0 ,0 ,65 ,65 ,252 ,18 ,4.72 ,0 ,0.00 ,18 ,4.72 
013986,北海道,虻田郡喜茂別町,38 ,59 ,97 ,84 ,36 ,38 ,74 ,1 ,0 ,0 ,0 ,75 ,32 ,8 ,40 ,0 ,0 ,10 ,10 ,50 ,25 ,34.72 ,1 ,1.39 ,24 ,33.33 
013994,北海道,虻田郡京極町,67 ,71 ,138 ,121 ,51 ,48 ,99 ,0 ,0 ,4 ,4 ,103 ,74 ,14 ,88 ,0 ,0 ,6 ,6 ,94 ,9 ,6.98 ,0 ,0.00 ,9 ,6.98 
014001,北海道,虻田郡倶知安町,2066 ,1561 ,3627 ,3328 ,374 ,2826 ,3200 ,8 ,0 ,20 ,20 ,3228 ,417 ,1469 ,1886 ,2 ,0 ,507 ,507 ,2395 ,833 ,29.81 ,6 ,0.21 ,827 ,29.60 
014010,北海道,岩内郡共和町,27 ,22 ,49 ,40 ,60 ,29 ,89 ,0 ,0 ,0 ,0 ,89 ,59 ,13 ,72 ,0 ,0 ,1 ,1 ,73 ,16 ,48.48 ,0 ,0.00 ,16 ,48.48 
014028,北海道,岩内郡岩内町,61 ,92 ,153 ,138 ,37 ,42 ,79 ,0 ,0 ,0 ,0 ,79 ,20 ,13 ,33 ,0 ,0 ,5 ,5 ,38 ,41 ,36.61 ,0 ,0.00 ,41 ,36.61 
014036,北海道,古宇郡泊村,4 ,8 ,12 ,8 ,1 ,3 ,4 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,3 ,33.33 ,0 ,0.00 ,3 ,33.33 
014044,北海道,古宇郡神恵内村,1 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0.00 ,0 ,0.00 ,0 ,0.00 
014052,北海道,積丹郡積丹町,9 ,6 ,15 ,10 ,6 ,1 ,7 ,0 ,0 ,0 ,0 ,7 ,8 ,0 ,8 ,0 ,0 ,0 ,0 ,8 ,-1 ,-6.25 ,0 ,0.00 ,-1 ,-6.25 
014061,北海道,古平郡古平町,10 ,50 ,60 ,59 ,6 ,14 ,20 ,0 ,0 ,0 ,0 ,20 ,3 ,7 ,10 ,0 ,0 ,0 ,0 ,10 ,10 ,20.00 ,0 ,0.00 ,10 ,20.00 
014079,北海道,余市郡仁木町,33 ,37 ,70 ,65 ,107 ,108 ,215 ,0 ,0 ,6 ,6 ,221 ,86 ,106 ,192 ,0 ,0 ,4 ,4 ,196 ,25 ,55.56 ,0 ,0.00 ,25 ,55.56 
014087,北海道,余市郡余市町,95 ,163 ,258 ,230 ,80 ,87 ,167 ,0 ,0 ,1 ,1 ,168 ,71 ,34 ,105 ,0 ,0 ,5 ,5 ,110 ,58 ,29.00 ,0 ,0.00 ,58 ,29.00 
014095,北海道,余市郡赤井川村,314 ,213 ,527 ,519 ,94 ,471 ,565 ,0 ,0 ,1 ,1 ,566 ,111 ,218 ,329 ,0 ,0 ,96 ,96 ,425 ,141 ,36.53 ,0 ,0.00 ,141 ,36.53 
014231,北海道,空知郡南幌町,21 ,65 ,86 ,74 ,6 ,42 ,48 ,0 ,0 ,0 ,0 ,48 ,23 ,18 ,41 ,0 ,0 ,1 ,1 ,42 ,6 ,7.50 ,0 ,0.00 ,6 ,7.50 
014249,北海道,空知郡奈井江町,18 ,13 ,31 ,23 ,5 ,3 ,8 ,0 ,0 ,0 ,0 ,8 ,3 ,2 ,5 ,0 ,0 ,1 ,1 ,6 ,2 ,6.90 ,0 ,0.00 ,2 ,6.90 
014257,北海道,空知郡上砂川町,24 ,7 ,31 ,30 ,11 ,7 ,18 ,0 ,0 ,0 ,0 ,18 ,2 ,4 ,6 ,0 ,0 ,0 ,0 ,6 ,12 ,63.16 ,0 ,0.00 ,12 ,63.16 
014273,北海道,夕張郡由仁町,11 ,32 ,43 ,39 ,7 ,8 ,15 ,0 ,0 ,0 ,0 ,15 ,12 ,8 ,20 ,0 ,0 ,0 ,0 ,20 ,-5 ,-10.42 ,0 ,0.00 ,-5 ,-10.42 
014281,北海道,夕張郡長沼町,50 ,24 ,74 ,62 ,30 ,23 ,53 ,0 ,0 ,1 ,1 ,54 ,14 ,10 ,24 ,0 ,0 ,4 ,4 ,28 ,26 ,54.17 ,0 ,0.00 ,26 ,54.17 
014290,北海道,夕張郡栗山町,45 ,29 ,74 ,63 ,8 ,19 ,27 ,0 ,0 ,0 ,0 ,27 ,17 ,7 ,24 ,0 ,0 ,2 ,2 ,26 ,1 ,1.37 ,0 ,0.00 ,1 ,1.37 
014303,北海道,樺戸郡月形町,3 ,7 ,10 ,8 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,5 ,8 ,0 ,8 ,1 ,0 ,0 ,0 ,9 ,-4 ,-28.57 ,-1 ,-7.14 ,-3 ,-21.43 
014311,北海道,樺戸郡浦臼町,2 ,9 ,11 ,10 ,0 ,6 ,6 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,120.00 ,0 ,0.00 ,6 ,120.00 
014320,北海道,樺戸郡新十津川町,14 ,16 ,30 ,26 ,2 ,19 ,21 ,0 ,0 ,0 ,0 ,21 ,4 ,4 ,8 ,0 ,0 ,1 ,1 ,9 ,12 ,66.67 ,0 ,0.00 ,12 ,66.67 
014338,北海道,雨竜郡妹背牛町,36 ,17 ,53 ,52 ,4 ,1 ,5 ,0 ,0 ,0 ,0 ,5 ,1 ,3 ,4 ,0 ,0 ,0 ,0 ,4 ,1 ,1.92 ,0 ,0.00 ,1 ,1.92 
014346,北海道,雨竜郡秩父別町,1 ,4 ,5 ,4 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,4 ,2 ,2 ,4 ,0 ,0 ,0 ,0 ,4 ,0 ,0.00 ,0 ,0.00 ,0 ,0.00 
014362,北海道,雨竜郡雨竜町,6 ,13 ,19 ,14 ,8 ,2 ,10 ,0 ,0 ,0 ,0 ,10 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,8 ,72.73 ,0 ,0.00 ,8 ,72.73 
014371,北海道,雨竜郡北竜町,8 ,2 ,10 ,9 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,25.00 ,0 ,0.00 ,2 ,25.00 
014389,北海道,雨竜郡沼田町,12 ,1 ,13 ,11 ,5 ,2 ,7 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,6 ,85.71 ,0 ,0.00 ,6 ,85.71 
014524,北海道,上川郡鷹栖町,10 ,13 ,23 ,15 ,2 ,3 ,5 ,0 ,0 ,0 ,0 ,5 ,5 ,1 ,6 ,0 ,0 ,0 ,0 ,6 ,-1 ,-4.17 ,0 ,0.00 ,-1 ,-4.17 
014532,北海道,上川郡東神楽町,23 ,41 ,64 ,51 ,23 ,8 ,31 ,0 ,0 ,0 ,0 ,31 ,6 ,2 ,8 ,1 ,0 ,0 ,0 ,9 ,22 ,52.38 ,-1 ,-2.38 ,23 ,54.76 
014541,北海道,上川郡当麻町,9 ,11 ,20 ,10 ,4 ,6 ,10 ,2 ,0 ,0 ,0 ,12 ,7 ,2 ,9 ,0 ,0 ,0 ,0 ,9 ,3 ,17.65 ,2 ,11.76 ,1 ,5.88 
014559,北海道,上川郡比布町,17 ,11 ,28 ,15 ,4 ,11 ,15 ,1 ,0 ,0 ,0 ,16 ,2 ,8 ,10 ,0 ,0 ,0 ,0 ,10 ,6 ,27.27 ,1 ,4.55 ,5 ,22.73 
014567,北海道,上川郡愛別町,16 ,48 ,64 ,52 ,5 ,59 ,64 ,1 ,0 ,0 ,0 ,65 ,48 ,4 ,52 ,0 ,0 ,0 ,0 ,52 ,13 ,25.49 ,1 ,1.96 ,12 ,23.53 
014575,北海道,上川郡上川町,39 ,66 ,105 ,97 ,35 ,68 ,103 ,0 ,0 ,2 ,2 ,105 ,49 ,41 ,90 ,0 ,0 ,3 ,3 ,93 ,12 ,12.90 ,0 ,0.00 ,12 ,12.90 
014583,北海道,上川郡東川町,208 ,327 ,535 ,502 ,40 ,305 ,345 ,0 ,0 ,4 ,4 ,349 ,192 ,112 ,304 ,0 ,0 ,11 ,11 ,315 ,34 ,6.79 ,0 ,0.00 ,34 ,6.79 
